duration,num_final,num_invalid_requests,timeouts,sum_max_threads,sum_num_days,sum_num_cols,sum_bytes_scanned,load
546385.0,0.0,0.0,0.0,59173.0,41974.0,7113.0,9182765.0,44.9375
480899.0,0.0,0.0,0.0,53113.0,45671.0,6286.0,7138381.0,43.625
492321.0,0.0,0.0,0.0,50393.0,42208.0,6252.0,6707697.0,42.208334
547954.0,0.0,0.0,0.0,57052.0,42472.0,7014.0,8015856.0,44.03125
513334.0,0.0,0.0,0.0,55069.0,43071.0,6784.0,7151074.0,47.343751
526303.0,0.0,0.0,0.0,53710.0,43069.0,6605.0,6780672.0,51.40625
497601.0,0.0,0.0,0.0,51912.0,47376.0,6420.0,8400449.0,55.46875
484380.0,0.0,0.0,0.0,53919.0,49502.0,6503.0,6650452.0,55.354166
542050.0,0.0,0.0,0.0,55928.0,42187.0,6810.0,10216242.0,55.239582
551037.0,0.0,0.0,0.0,57046.0,44008.0,6906.0,7781711.0,55.124998
526971.0,0.0,0.0,0.0,55275.0,44019.0,6665.0,13951347.0,53.333332
500873.0,0.0,0.0,0.0,53430.0,45693.0,6540.0,10282908.0,51.541666
573964.0,0.0,0.0,0.0,59637.0,47363.0,7289.0,11167185.0,49.75
478925.0,0.0,0.0,0.0,51824.0,41381.0,6369.0,13785541.0,48.5
487577.0,0.0,0.0,0.0,51136.0,43498.0,6250.0,12042599.0,47.250001
485432.0,0.0,0.0,0.0,50750.0,42869.0,6181.0,5790698.0,46.000001
499022.0,1.0,0.0,0.0,52932.0,42422.0,6513.0,8685794.0,44.781251
490769.0,1.0,0.0,0.0,52888.0,39540.0,6492.0,6341627.0,43.75
496946.0,0.0,0.0,0.0,50168.0,41421.0,6114.0,5612637.0,43.281251
490590.0,0.0,0.0,0.0,52218.0,41164.0,6385.0,8568851.0,43.718751
533754.0,0.0,0.0,0.0,59397.0,38662.0,7111.0,8707794.0,44.156251
549918.0,0.0,0.0,0.0,60643.0,44120.0,7238.0,9266923.0,44.593751
740157.0,0.0,0.0,0.0,78124.0,42112.0,9242.0,12688445.0,43.489584
633468.0,0.0,0.0,0.0,65770.0,48379.0,7820.0,8639878.0,42.5625
579075.0,3.0,0.0,0.0,60902.0,43859.0,7350.0,8299761.0,43.156251
571235.0,0.0,0.0,0.0,61982.0,38859.0,7431.0,11035802.0,42.0625
540203.0,0.0,0.0,0.0,58375.0,37881.0,6938.0,7624575.0,43.875
443934.0,0.0,0.0,0.0,49294.0,36100.0,5949.0,7280118.0,45.6875
436371.0,0.0,0.0,0.0,45258.0,33878.0,5597.0,8171457.0,48.385417
549408.0,0.0,0.0,0.0,59935.0,35202.0,7141.0,4979165.0,52.864584
439626.0,0.0,0.0,0.0,46272.0,33121.0,5670.0,7369141.0,57.343751
496626.0,0.0,0.0,0.0,52037.0,35545.0,6369.0,6625499.0,55.604168
602249.0,0.0,0.0,0.0,57367.0,39200.0,6916.0,10255388.0,53.864584
767025.0,0.0,0.0,0.0,62832.0,44759.0,7669.0,7762084.0,52.125001
710595.0,0.0,0.0,0.0,50525.0,51605.0,6258.0,12895243.0,53.489584
678341.0,0.0,0.0,0.0,52208.0,48959.0,6509.0,6322122.0,54.854167
738433.0,0.0,0.0,0.0,57290.0,54877.0,7260.0,8132005.0,56.218749
779294.0,0.0,0.0,0.0,54880.0,45163.0,6886.0,143619361.0,57.385417
582968.0,0.0,0.0,0.0,49356.0,39281.0,6135.0,8789003.0,58.552084
539239.0,0.0,0.0,0.0,52972.0,39215.0,6544.0,6657038.0,59.718752
519321.0,0.0,0.0,0.0,53140.0,37620.0,6489.0,9262222.0,56.218751
481578.0,0.0,0.0,0.0,50847.0,40577.0,6217.0,7858682.0,52.718751
553215.0,0.0,0.0,0.0,59261.0,40312.0,7274.0,6834910.0,49.21875
516416.0,0.0,0.0,0.0,55069.0,40463.0,6727.0,7911331.0,47.1875
575141.0,0.0,0.0,0.0,61051.0,36976.0,7369.0,8827780.0,45.15625
718880.0,0.0,0.0,0.0,74269.0,42391.0,8564.0,10381758.0,43.125001
741276.0,0.0,0.0,0.0,75901.0,40148.0,8831.0,12515557.0,42.562501
598838.0,0.0,0.0,0.0,60478.0,37762.0,7246.0,7613057.0,42.000001
526867.0,0.0,0.0,0.0,59409.0,33469.0,7176.0,7130042.0,41.437501
522787.0,0.0,0.0,0.0,57791.0,34897.0,6923.0,8837566.0,40.239583
498437.0,0.0,0.0,0.0,54460.0,33839.0,6572.0,8801001.0,39.041666
427629.0,0.0,0.0,0.0,47706.0,36706.0,5767.0,5753888.0,39.791665
462784.0,0.0,0.0,0.0,50344.0,35917.0,6201.0,7942966.0,41.218749
534829.0,0.0,0.0,0.0,54072.0,39118.0,6654.0,5480624.0,40.458332
498423.0,0.0,0.0,0.0,52900.0,36012.0,6418.0,9553962.0,39.697916
462270.0,0.0,0.0,0.0,44172.0,38716.0,5381.0,6728372.0,39.635417
519850.0,0.0,0.0,0.0,54115.0,38045.0,6533.0,15083233.0,41.343749
559059.0,0.0,0.0,0.0,59463.0,44123.0,7188.0,15578154.0,42.343751
566772.0,0.0,0.0,0.0,58199.0,41418.0,7011.0,17991846.0,44.125
481189.0,0.0,0.0,0.0,49970.0,46104.0,6096.0,6768149.0,42.625001
550293.0,0.0,0.0,0.0,52482.0,37590.0,6407.0,9394684.0,46.197917
536359.0,0.0,0.0,0.0,55211.0,49842.0,6738.0,6364726.0,49.770833
501650.0,0.0,0.0,0.0,53211.0,43676.0,6560.0,6735246.0,53.343749
516279.0,0.0,0.0,0.0,51625.0,41996.0,6249.0,7275134.0,53.635416
465280.0,0.0,0.0,0.0,47256.0,40944.0,5771.0,6858507.0,53.927084
533697.0,1.0,0.0,0.0,53581.0,43856.0,6483.0,7247108.0,54.218751
521945.0,0.0,0.0,0.0,53019.0,45332.0,6472.0,7887663.0,53.135417
538011.0,0.0,0.0,0.0,55931.0,48184.0,6673.0,10128767.0,52.052083
597248.0,0.0,0.0,0.0,62907.0,39750.0,7467.0,8892965.0,50.968748
736193.0,0.0,0.0,0.0,75787.0,49334.0,9009.0,10502689.0,51.020833
682338.0,0.0,0.0,0.0,69066.0,46643.0,8033.0,11672332.0,51.072917
637550.0,0.0,0.0,0.0,67823.0,47854.0,8060.0,7697538.0,51.125002
558523.0,0.0,0.0,0.0,54635.0,48455.0,6589.0,9418171.0,48.885418
539912.0,0.0,0.0,0.0,56377.0,45274.0,6874.0,5686200.0,46.968749
583578.0,0.0,0.0,0.0,59695.0,46721.0,7230.0,8965161.0,46.968749
513408.0,0.0,0.0,0.0,54850.0,42159.0,6679.0,6348530.0,46.968749
485268.0,0.0,0.0,0.0,49024.0,44822.0,6029.0,7029596.0,45.510416
439644.0,0.0,0.0,0.0,49050.0,46953.0,5988.0,6320880.0,44.052083
469081.0,0.0,0.0,0.0,49477.0,38476.0,6025.0,6660622.0,43.375
498389.0,0.0,0.0,0.0,51121.0,41736.0,6195.0,6796686.0,44.552084
517888.0,0.0,0.0,0.0,54252.0,44024.0,6569.0,7437370.0,46.656251
559178.0,0.0,0.0,0.0,55509.0,45521.0,6744.0,144553497.0,45.416667
539816.0,0.0,0.0,0.0,54621.0,45593.0,6603.0,12474128.0,45.781249
532010.0,0.0,0.0,0.0,55567.0,46335.0,6708.0,7604540.0,44.90625
584570.0,0.0,0.0,0.0,57613.0,43260.0,6986.0,8249439.0,44.03125
486723.0,0.0,0.0,0.0,54444.0,44640.0,6544.0,6637354.0,43.156251
499215.0,0.0,0.0,0.0,54805.0,42794.0,6675.0,6774186.0,42.541668
486478.0,0.0,0.0,0.0,52941.0,42425.0,6368.0,7650351.0,41.927084
507347.0,0.0,0.0,0.0,55997.0,41136.0,6759.0,5554548.0,41.614584
523553.0,0.0,0.0,0.0,55597.0,42566.0,6764.0,8414905.0,42.395834
455308.0,0.0,0.0,0.0,52023.0,39943.0,6346.0,6632618.0,44.760417
534851.0,0.0,0.0,0.0,55988.0,43159.0,6734.0,7058675.0,47.125
628194.0,0.0,0.0,0.0,62939.0,46583.0,7456.0,7774777.0,46.375
845254.0,0.0,0.0,0.0,75380.0,51900.0,8968.0,9613912.0,45.104166
982418.0,0.0,0.0,0.0,76893.0,53285.0,9215.0,11825987.0,44.093749
782330.0,0.0,0.0,0.0,62327.0,51940.0,7703.0,9749984.0,42.5625
749006.0,0.0,0.0,0.0,59548.0,46319.0,7425.0,7051312.0,41.03125
754454.0,0.0,0.0,0.0,58677.0,44127.0,7323.0,6893205.0,39.500001
586656.0,0.0,0.0,0.0,50273.0,48569.0,6277.0,7059924.0,40.979167
478379.0,0.0,0.0,0.0,51740.0,42775.0,6258.0,6879267.0,45.770834
483695.0,0.0,0.0,0.0,49949.0,39863.0,6162.0,13524384.0,50.562501
435378.0,0.0,0.0,0.0,46270.0,38975.0,5707.0,10460966.0,51.333334
510859.0,0.0,0.0,0.0,52246.0,42700.0,6641.0,14973341.0,52.104167
460574.0,0.0,0.0,0.0,47322.0,44067.0,5854.0,7613245.0,52.875
515733.0,0.0,0.0,0.0,54849.0,41797.0,6847.0,8380868.0,55.406251
489493.0,0.0,0.0,0.0,50584.0,40946.0,6173.0,7899103.0,57.937501
531250.0,0.0,0.0,0.0,55726.0,43608.0,6672.0,12768964.0,60.468751
518348.0,0.0,0.0,0.0,52668.0,43188.0,6460.0,8423814.0,58.125001
467561.0,0.0,0.0,0.0,46813.0,34448.0,5722.0,7682751.0,55.781251
468543.0,0.0,0.0,0.0,49355.0,38228.0,6094.0,9058882.0,53.437501
455206.0,0.0,0.0,0.0,44854.0,37002.0,5677.0,5699185.0,55.062501
500089.0,0.0,0.0,0.0,52116.0,33322.0,6428.0,7490544.0,56.6875
410338.0,0.0,0.0,0.0,45981.0,32077.0,5681.0,5108700.0,58.3125
464808.0,0.0,0.0,0.0,47829.0,32716.0,5868.0,6551199.0,55.479166
418788.0,0.0,0.0,0.0,39809.0,32741.0,5081.0,7157911.0,52.645832
421828.0,0.0,0.0,0.0,43916.0,38816.0,5448.0,7342950.0,49.812499
642480.0,0.0,0.0,0.0,63167.0,38940.0,7665.0,8407163.0,47.854166
683703.0,0.0,0.0,0.0,70766.0,38812.0,8417.0,8320083.0,45.895834
722120.0,0.0,0.0,0.0,70934.0,38629.0,8383.0,12574398.0,43.937501
549650.0,0.0,0.0,0.0,54765.0,32006.0,6644.0,7172185.0,42.531251
571785.0,0.0,0.0,0.0,58908.0,38681.0,7239.0,6262955.0,41.125001
454755.0,0.0,0.0,0.0,48954.0,35980.0,5977.0,7756014.0,40.156251
466404.0,0.0,0.0,0.0,43683.0,38347.0,5466.0,5249239.0,42.770834
484437.0,0.0,0.0,0.0,49165.0,39619.0,5996.0,8873252.0,45.822917
479172.0,0.0,0.0,0.0,51071.0,40330.0,6198.0,6936120.0,48.875001
503117.0,0.0,0.0,0.0,53759.0,42520.0,6560.0,143202436.0,50.135418
483563.0,0.0,0.0,0.0,45469.0,41248.0,5701.0,5272606.0,51.395834
475813.0,0.0,0.0,0.0,51496.0,40531.0,6394.0,8665874.0,52.656251
505639.0,0.0,0.0,0.0,51713.0,37191.0,6422.0,9881537.0,51.031251
480592.0,0.0,0.0,0.0,51992.0,39455.0,6317.0,7670667.0,49.40625
545151.0,0.0,0.0,0.0,52678.0,40110.0,6409.0,13423847.0,47.78125
463724.0,0.0,0.0,0.0,47951.0,41791.0,6012.0,6673994.0,48.197916
531639.0,0.0,0.0,0.0,51375.0,41981.0,6312.0,8295787.0,48.614582
446740.0,0.0,0.0,0.0,44105.0,43948.0,5547.0,8283204.0,49.031249
503925.0,0.0,0.0,0.0,50742.0,42772.0,6276.0,5111267.0,48.375
488639.0,0.0,0.0,0.0,53771.0,41058.0,6576.0,8630865.0,47.71875
430232.0,0.0,0.0,0.0,43150.0,37574.0,5313.0,7006546.0,47.062501
492538.0,0.0,0.0,0.0,50576.0,38893.0,6237.0,8356612.0,45.302084
430216.0,0.0,0.0,0.0,46612.0,36457.0,5885.0,5786346.0,45.71875
533590.0,0.0,0.0,0.0,51485.0,41777.0,6354.0,9395594.0,44.697917
537505.0,0.0,0.0,0.0,54593.0,35307.0,6619.0,8044577.0,45.78125
524988.0,0.0,0.0,0.0,53378.0,38053.0,6480.0,7691445.0,47.499999
669564.0,0.0,0.0,0.0,68059.0,39299.0,7906.0,13199548.0,45.156249
625861.0,0.0,0.0,0.0,63484.0,37525.0,7629.0,6436966.0,42.989584
567075.0,0.0,0.0,0.0,58452.0,33663.0,7101.0,14308811.0,44.093749
504972.0,0.0,0.0,0.0,53360.0,34245.0,6631.0,11181062.0,42.020832
486590.0,0.0,0.0,0.0,51288.0,32085.0,6287.0,15648982.0,40.677084
467500.0,0.0,0.0,0.0,48993.0,35731.0,6015.0,7137523.0,40.281251
401310.0,0.0,0.0,0.0,45530.0,32079.0,5625.0,6664252.0,40.781251
449551.0,0.0,0.0,0.0,47135.0,32082.0,5762.0,7553998.0,41.020833
450629.0,0.0,0.0,0.0,44860.0,30981.0,5664.0,5334539.0,41.8125
486447.0,0.0,0.0,0.0,51397.0,38374.0,6332.0,8489583.0,40.781251
558288.0,0.0,0.0,0.0,57386.0,42872.0,7048.0,7002397.0,38.875001
795715.0,0.0,0.0,0.0,63675.0,45215.0,7870.0,10284485.0,36.968751
730338.0,0.0,0.0,0.0,55305.0,50095.0,6982.0,11846864.0,35.84375
714159.0,1.0,0.0,0.0,53711.0,48759.0,6776.0,7981794.0,36.135416
679476.0,0.0,0.0,0.0,49235.0,46398.0,6323.0,7732170.0,36.562499
679138.0,0.0,0.0,0.0,50205.0,42290.0,6364.0,6698442.0,36.406249
584945.0,0.0,0.0,0.0,46757.0,40007.0,5976.0,7025406.0,37.21875
502077.0,0.0,0.0,0.0,50325.0,40138.0,6347.0,7255761.0,38.03125
514710.0,0.0,0.0,0.0,52759.0,37183.0,6454.0,9627177.0,38.843751
473122.0,0.0,0.0,0.0,49865.0,37025.0,6145.0,7510793.0,40.427084
440614.0,0.0,0.0,0.0,44317.0,34454.0,5605.0,5742579.0,45.5625
475204.0,0.0,0.0,0.0,46177.0,38796.0,5813.0,8106784.0,44.937499
527484.0,0.0,0.0,0.0,59733.0,37354.0,7176.0,7051978.0,44.312499
635056.0,0.0,0.0,0.0,65888.0,39219.0,7827.0,10195853.0,43.687499
722227.0,0.0,0.0,0.0,71795.0,39540.0,8493.0,11970937.0,45.958332
622921.0,0.0,0.0,0.0,60969.0,38162.0,7395.0,9426599.0,48.229166
509245.0,0.0,0.0,0.0,52425.0,35909.0,6388.0,6211721.0,50.5
503401.0,0.0,0.0,0.0,51889.0,34820.0,6323.0,5993773.0,51.104166
468365.0,0.0,0.0,0.0,46690.0,34162.0,5786.0,143186056.0,51.708333
480415.0,0.0,0.0,0.0,46937.0,36820.0,5815.0,6956680.0,52.312499
469140.0,0.0,0.0,0.0,52620.0,35871.0,6543.0,6049062.0,52.625
446130.0,0.0,0.0,0.0,45739.0,35036.0,5627.0,7567594.0,52.937502
476736.0,0.0,0.0,0.0,48040.0,35778.0,5993.0,5916404.0,53.250003
511829.0,0.0,0.0,0.0,51732.0,36859.0,6347.0,9552492.0,52.739584
504739.0,0.0,0.0,0.0,52305.0,35506.0,6367.0,11139564.0,52.229166
460651.0,0.0,0.0,0.0,50890.0,37278.0,6320.0,7492639.0,51.718748
502036.0,0.0,0.0,0.0,52001.0,36905.0,6345.0,14008523.0,50.260415
525841.0,0.0,0.0,0.0,51855.0,32248.0,6275.0,6955947.0,48.802082
479301.0,0.0,0.0,0.0,45117.0,32453.0,5697.0,8629869.0,47.343749
460820.0,0.0,0.0,0.0,42123.0,35978.0,5316.0,6009835.0,45.604165
482171.0,0.0,0.0,0.0,48115.0,31774.0,6045.0,8789612.0,43.864582
512658.0,0.0,0.0,0.0,47948.0,34243.0,5997.0,7288720.0,42.124999
427610.0,0.0,0.0,0.0,48213.0,35816.0,5960.0,7340815.0,43.270832
475019.0,0.0,0.0,0.0,48108.0,36439.0,5933.0,6935360.0,44.416666
466755.0,0.0,0.0,0.0,48657.0,35281.0,6050.0,7001464.0,45.5625
536631.0,0.0,0.0,0.0,52825.0,37436.0,6539.0,7851778.0,44.833333
490137.0,0.0,0.0,0.0,50663.0,36169.0,6157.0,7958461.0,44.104167
577507.0,0.0,0.0,0.0,60401.0,37604.0,7276.0,16220768.0,43.5
700574.0,0.0,0.0,0.0,65931.0,35844.0,7875.0,20369572.0,44.854167
635992.0,0.0,0.0,0.0,60025.0,36846.0,7185.0,12915644.0,46.333334
692368.0,0.0,0.0,0.0,62463.0,35916.0,7607.0,6561461.0,47.812501
577079.0,0.0,0.0,0.0,55120.0,38648.0,6723.0,6396709.0,47.541667
539827.0,0.0,0.0,0.0,53564.0,35891.0,6453.0,7312707.0,47.270833
466054.0,0.0,0.0,0.0,48071.0,35056.0,5884.0,6980052.0,47.0
509977.0,0.0,0.0,0.0,48326.0,38500.0,5962.0,8544534.0,48.697917
468200.0,1.0,0.0,0.0,44776.0,35622.0,5557.0,5370644.0,50.395833
494638.0,0.0,0.0,0.0,47992.0,36253.0,6088.0,7362062.0,52.09375
523257.0,0.0,0.0,0.0,49099.0,37944.0,6097.0,8150608.0,49.156251
518719.0,0.0,0.0,0.0,51157.0,33589.0,6281.0,12714120.0,46.218751
455872.0,0.0,0.0,0.0,47439.0,36936.0,5814.0,7692146.0,43.281251
494001.0,0.0,0.0,0.0,49943.0,38074.0,5963.0,13647975.0,40.90625
542778.0,0.0,0.0,0.0,53350.0,38334.0,6465.0,6457607.0,39.281249
530802.0,0.0,0.0,0.0,53292.0,35607.0,6641.0,8624907.0,38.09375
438300.0,0.0,0.0,0.0,44742.0,34930.0,5620.0,4880836.0,36.90625
525245.0,0.0,0.0,0.0,53764.0,33198.0,6601.0,7164413.0,39.125001
469809.0,0.0,0.0,0.0,43667.0,32535.0,5428.0,9192601.0,36.8125
442840.0,0.0,0.0,0.0,45428.0,34355.0,5678.0,5891632.0,39.187501
526070.0,0.0,0.0,0.0,52466.0,34954.0,6438.0,8481277.0,45.750001
502257.0,0.0,0.0,0.0,52208.0,35254.0,6447.0,5628985.0,44.000001
524883.0,0.0,0.0,0.0,51259.0,36663.0,6291.0,8503482.0,42.25
606371.0,0.0,0.0,0.0,58126.0,37860.0,6895.0,7635762.0,42.343751
897606.0,0.0,0.0,0.0,77245.0,43724.0,9238.0,146019431.0,42.218751
851563.0,0.0,0.0,0.0,57079.0,43548.0,6957.0,10675145.0,42.093751
832235.0,0.0,0.0,0.0,61594.0,50655.0,7544.0,10224632.0,41.968751
850866.0,0.0,0.0,0.0,63347.0,44300.0,7852.0,6293264.0,40.395834
681453.0,0.0,0.0,0.0,54264.0,39396.0,6814.0,8712624.0,41.604166
582359.0,0.0,0.0,0.0,45124.0,38296.0,5612.0,7725600.0,44.020833
583678.0,0.0,0.0,0.0,53582.0,32597.0,6546.0,7728697.0,46.437499
540101.0,0.0,0.0,0.0,53244.0,33318.0,6538.0,9194459.0,46.479166
497891.0,0.0,0.0,0.0,53237.0,35855.0,6549.0,5548337.0,46.520832
404096.0,0.0,0.0,0.0,41473.0,32569.0,5274.0,7534842.0,46.562499
495707.0,0.0,0.0,0.0,49849.0,30959.0,6154.0,6305958.0,45.125
465410.0,0.0,0.0,0.0,49283.0,30190.0,6023.0,9480381.0,45.4375
461428.0,0.0,0.0,0.0,50298.0,35879.0,6107.0,10499664.0,47.90625
458832.0,0.0,0.0,0.0,49376.0,32258.0,6109.0,10959148.0,48.197916
529659.0,0.0,0.0,0.0,54616.0,33903.0,6596.0,8550243.0,48.489583
427045.0,0.0,0.0,0.0,44180.0,32893.0,5516.0,5666367.0,48.781249
506729.0,0.0,0.0,0.0,48615.0,34320.0,6116.0,8686235.0,47.156249
463566.0,0.0,0.0,0.0,46279.0,29788.0,5679.0,6559188.0,45.53125
431397.0,0.0,0.0,0.0,43901.0,31690.0,5500.0,7013459.0,43.906251
436651.0,0.0,0.0,0.0,45985.0,32386.0,5721.0,10212220.0,43.8125
404790.0,0.0,0.0,0.0,40221.0,31118.0,5102.0,9489505.0,43.71875
465188.0,0.0,0.0,0.0,48804.0,31583.0,6103.0,14972489.0,43.625
511745.0,0.0,0.0,0.0,50772.0,33122.0,6316.0,12041833.0,44.135417
500677.0,0.0,0.0,0.0,52845.0,29374.0,6356.0,6243683.0,44.645833
632965.0,0.0,0.0,0.0,63391.0,34965.0,7501.0,9709744.0,45.156249
693301.0,0.0,0.0,0.0,67633.0,38555.0,8078.0,12608237.0,45.90625
623100.0,0.0,0.0,0.0,63524.0,36977.0,7632.0,8036828.0,46.65625
526230.0,0.0,0.0,0.0,54649.0,38302.0,6639.0,8530206.0,47.40625
521092.0,0.0,0.0,0.0,52323.0,34176.0,6562.0,7235546.0,46.416667
462567.0,0.0,0.0,0.0,48919.0,37164.0,6061.0,9167288.0,45.427084
488916.0,0.0,0.0,0.0,51190.0,36079.0,6296.0,6268749.0,44.437501
459514.0,0.0,0.0,0.0,46045.0,34256.0,5609.0,8503869.0,43.697916
452178.0,0.0,0.0,0.0,47592.0,33079.0,5938.0,5567867.0,45.364584
526213.0,0.0,0.0,0.0,51246.0,41209.0,6344.0,9469785.0,47.031251
455847.0,0.0,0.0,0.0,45752.0,37300.0,5734.0,5973883.0,46.09375
522134.0,0.0,0.0,0.0,51474.0,38996.0,6279.0,9447019.0,45.156249
496598.0,0.0,0.0,0.0,51706.0,39388.0,6375.0,8080721.0,44.218749
462111.0,0.0,0.0,0.0,47563.0,37827.0,5805.0,12325154.0,43.385416
500352.0,0.0,0.0,0.0,49624.0,35572.0,6131.0,7463853.0,42.552084
523337.0,0.0,0.0,0.0,48119.0,36930.0,6087.0,8645012.0,44.302083
456896.0,0.0,0.0,0.0,45312.0,39131.0,5712.0,5861598.0,48.656249
510306.0,0.0,0.0,0.0,48834.0,37929.0,6114.0,8006497.0,46.624999
450232.0,0.0,0.0,0.0,49335.0,34609.0,6024.0,5964720.0,44.593749
448606.0,0.0,0.0,0.0,43677.0,34804.0,5458.0,8228352.0,42.5625
504337.0,0.0,0.0,0.0,44437.0,34362.0,5588.0,143335357.0,41.874999
473243.0,0.0,0.0,0.0,46827.0,34896.0,5864.0,7104638.0,40.395832
501547.0,0.0,0.0,0.0,48563.0,34743.0,6138.0,7487015.0,38.916665
500303.0,0.0,0.0,0.0,54145.0,33493.0,6512.0,9031794.0,37.927083
677927.0,0.0,0.0,0.0,69118.0,38231.0,8206.0,8766702.0,37.572916
691042.0,0.0,0.0,0.0,71178.0,36634.0,8428.0,12548452.0,37.437499
581956.0,0.0,0.0,0.0,59170.0,39454.0,7091.0,10690348.0,37.437499
507345.0,0.0,0.0,0.0,55338.0,36658.0,6805.0,10104174.0,36.364582
532843.0,0.0,0.0,0.0,50925.0,35376.0,6329.0,8669279.0,38.572916
517293.0,0.0,0.0,0.0,55418.0,36484.0,6748.0,10421999.0,42.3125
360785.0,0.0,0.0,0.0,37654.0,35961.0,4724.0,9802708.0,45.333334
550712.0,0.0,0.0,0.0,57054.0,36037.0,6956.0,7208661.0,48.354168
480594.0,0.0,0.0,0.0,48127.0,33351.0,5965.0,6949450.0,51.375002
458559.0,1.0,0.0,0.0,47093.0,30991.0,5923.0,7816974.0,49.218751
71079.0,0.0,0.0,0.0,6547.0,7889.0,877.0,963283.0,47.0625
